activity_date,workload_id,environment,business_driver,demand_index,traffic,transactions,queries,support_requests,ai_requests,api_requests,active_customers,revenue
2026-04-03,storefront-prod,prod,traffic,1.238085,148570.23,6685.66,2971.4,891.42,2228.55,594280.94,20799.83,521481.52
2026-04-03,support-nonprod,nonprod,support_requests,1.285101,12953.82,582.92,259.08,1079.48,194.31,51815.27,1813.53,45467.9
2026-04-03,support-prod,prod,support_requests,1.083607,31207.89,1404.36,624.16,2600.66,468.12,124831.57,4369.1,109539.7
2026-04-04,analytics-nonprod,nonprod,queries,0.367026,12332.06,554.94,1027.67,73.99,184.98,49328.23,1726.49,43285.52
2026-04-04,analytics-prod,prod,queries,1.027397,98630.1,4438.35,8219.17,591.78,1479.45,394520.4,13808.21,346191.65
2026-04-04,checkout-nonprod,nonprod,transactions,0.511533,25781.26,2148.44,515.63,154.69,386.72,103125.03,3609.38,167578.18
2026-04-04,checkout-prod,prod,transactions,0.919694,132435.92,11036.33,2648.72,794.62,1986.54,529743.66,18541.03,860833.45
2026-04-04,recommendations-prod,prod,ai_requests,1.025317,110734.19,4983.04,2214.68,664.41,9227.85,442936.78,15502.79,388677.02
2026-04-04,shared-platform-nonprod,nonprod,traffic,0.337133,17699.5,796.48,353.99,106.2,265.49,70797.98,2477.93,62125.23
2026-04-04,shared-platform-prod,prod,traffic,0.903977,135596.51,6101.84,2711.93,813.58,2033.95,542386.06,18983.51,475943.76
2026-04-04,storefront-nonprod,nonprod,traffic,0.419755,17629.73,793.34,352.59,105.78,264.45,70518.92,2468.16,61880.35
2026-04-04,storefront-prod,prod,traffic,1.004805,120576.66,5425.95,2411.53,723.46,1808.65,482306.63,16880.73,423224.07
2026-04-04,support-nonprod,nonprod,support_requests,0.449236,4528.3,203.77,90.57,377.36,67.92,18113.22,633.96,15894.35
2026-04-04,support-prod,prod,support_requests,1.231799,35475.8,1596.41,709.52,2956.32,532.14,141903.21,4966.61,124520.07
2026-04-05,analytics-nonprod,nonprod,queries,0.438656,14738.83,663.25,1228.24,88.43,221.08,58955.31,2063.44,51733.29
2026-04-05,analytics-prod,prod,queries,0.952566,91446.37,4115.09,7620.53,548.68,1371.7,365785.48,12802.49,320976.75
2026-04-05,checkout-nonprod,nonprod,transactions,0.408187,20572.62,1714.38,411.45,123.44,308.59,82290.46,2880.17,133722.0
2026-04-05,checkout-prod,prod,transactions,1.212534,174604.85,14550.4,3492.1,1047.63,2619.07,698419.39,24444.68,1134931.5
2026-04-05,recommendations-prod,prod,ai_requests,1.188564,128364.9,5776.42,2567.3,770.19,10697.07,513459.6,17971.09,450560.8
2026-04-05,shared-platform-nonprod,nonprod,traffic,0.33663,17673.05,795.29,353.46,106.04,265.1,70692.2,2474.23,62032.41
2026-04-05,shared-platform-prod,prod,traffic,1.029826,154473.92,6951.33,3089.48,926.84,2317.11,617895.69,21626.35,542203.47
2026-04-05,storefront-nonprod,nonprod,traffic,0.32979,13851.19,623.3,277.02,83.11,207.77,55404.78,1939.17,48617.69
2026-04-05,storefront-prod,prod,traffic,1.150878,138105.3,6214.74,2762.11,828.63,2071.58,552421.22,19334.74,484749.62
2026-04-05,support-nonprod,nonprod,support_requests,0.354819,3576.57,160.95,71.53,298.05,53.65,14306.29,500.72,12553.77
2026-04-05,support-prod,prod,support_requests,1.137928,32772.31,1474.75,655.45,2731.03,491.58,131089.25,4588.12,115030.82
2026-04-06,analytics-nonprod,nonprod,queries,1.104724,37118.72,1670.34,3093.23,222.71,556.78,148474.88,5196.62,130286.7
2026-04-06,analytics-prod,prod,queries,1.157796,111148.46,5001.68,9262.37,666.89,1667.23,444593.85,15560.78,390131.1
2026-04-06,checkout-nonprod,nonprod,transactions,1.097108,55294.24,4607.85,1105.88,331.77,829.41,221176.95,7741.19,359412.55
2026-04-06,checkout-prod,prod,transactions,1.179023,169779.37,14148.28,3395.59,1018.68,2546.69,679117.47,23769.11,1103565.9
2026-04-06,recommendations-prod,prod,ai_requests,1.086503,117342.33,5280.4,2346.85,704.05,9778.53,469369.33,16427.93,411871.58
2026-04-06,shared-platform-nonprod,nonprod,traffic,1.043407,54778.89,2465.05,1095.58,328.67,821.68,219115.55,7669.04,192273.89
2026-04-06,shared-platform-prod,prod,traffic,1.348388,202258.25,9101.62,4045.16,1213.55,3033.87,809032.99,28316.15,709926.45
2026-04-06,storefront-nonprod,nonprod,traffic,1.139103,47842.31,2152.9,956.85,287.05,717.63,191369.26,6697.92,167926.52
2026-04-06,storefront-prod,prod,traffic,1.195564,143467.63,6456.04,2869.35,860.81,2152.01,573870.51,20085.47,503571.37
2026-04-06,support-nonprod,nonprod,support_requests,1.212093,12217.9,549.81,244.36,1018.16,183.27,48871.59,1710.51,42884.82
2026-04-06,support-prod,prod,support_requests,1.144642,32965.69,1483.46,659.31,2747.14,494.49,131862.78,4615.2,115709.59
2026-04-07,analytics-nonprod,nonprod,queries,1.074343,36097.92,1624.41,3008.16,216.59,541.47,144391.68,5053.71,126703.7
2026-04-07,analytics-prod,prod,queries,1.090374,104675.88,4710.41,8722.99,628.06,1570.14,418703.54,14654.62,367412.36
2026-04-07,checkout-nonprod,nonprod,transactions,1.123126,56605.57,4717.13,1132.11,339.63,849.08,226422.27,7924.78,367936.19
2026-04-07,checkout-prod,prod,transactions,1.210186,174266.73,14522.23,3485.33,1045.6,2614.0,697066.93,24397.34,1132733.75
2026-04-07,recommendations-prod,prod,ai_requests,1.06643,115174.39,5182.85,2303.49,691.05,9597.87,460697.56,16124.41,404262.11
2026-04-07,shared-platform-nonprod,nonprod,traffic,1.006425,52837.33,2377.68,1056.75,317.02,792.56,211349.3,7397.23,185459.01
2026-04-07,shared-platform-prod,prod,traffic,1.397029,209554.37,9429.95,4191.09,1257.33,3143.32,838217.48,29337.61,735535.84
2026-04-07,storefront-nonprod,nonprod,traffic,1.193513,50127.53,2255.74,1002.55,300.77,751.91,200510.11,7017.85,175947.62
2026-04-07,storefront-prod,prod,traffic,0.985091,118210.95,5319.49,2364.22,709.27,1773.16,472843.79,16549.53,414920.43
2026-04-07,support-nonprod,nonprod,support_requests,1.127782,11368.04,511.56,227.36,947.34,170.52,45472.15,1591.53,39901.81
2026-04-07,support-prod,prod,support_requests,1.080943,31131.15,1400.9,622.62,2594.26,466.97,124524.58,4358.36,109270.32
2026-04-08,analytics-nonprod,nonprod,queries,1.351564,45412.55,2043.56,3784.38,272.48,681.19,181650.19,6357.76,159398.04
2026-04-08,analytics-prod,prod,queries,1.36403,130946.91,5892.61,10912.24,785.68,1964.2,523787.65,18332.57,459623.66
2026-04-08,checkout-nonprod,nonprod,transactions,1.229967,61990.34,5165.86,1239.81,371.94,929.86,247961.35,8678.65,402937.2
2026-04-08,checkout-prod,prod,transactions,0.926637,133435.68,11119.64,2668.71,800.61,2001.54,533742.71,18680.99,867331.9
2026-04-08,recommendations-prod,prod,ai_requests,1.313606,141869.45,6384.13,2837.39,851.22,11822.45,567477.81,19861.72,497961.78
2026-04-08,shared-platform-nonprod,nonprod,traffic,1.250804,65667.22,2955.03,1313.34,394.0,985.01,262668.9,9193.41,230491.96
2026-04-08,shared-platform-prod,prod,traffic,1.245128,186769.21,8404.61,3735.38,1120.62,2801.54,747076.83,26147.69,655559.91
2026-04-08,storefront-nonprod,nonprod,traffic,1.221263,51293.05,2308.19,1025.86,307.76,769.4,205172.19,7181.03,180038.59
2026-04-08,storefront-prod,prod,traffic,1.358299,162995.87,7334.81,3259.92,977.98,2444.94,651983.49,22819.42,572115.51
2026-04-08,support-nonprod,nonprod,support_requests,1.221007,12307.75,553.85,246.16,1025.65,184.62,49231.01,1723.09,43200.21
2026-04-08,support-prod,prod,support_requests,1.084554,31235.15,1405.58,624.7,2602.93,468.53,124940.6,4372.92,109635.37
2026-04-09,analytics-nonprod,nonprod,queries,1.00751,33852.34,1523.36,2821.03,203.11,507.79,135409.37,4739.33,118821.72
2026-04-09,analytics-prod,prod,queries,1.214031,116547.01,5244.62,9712.25,699.28,1748.21,466188.05,16316.58,409080.01
2026-04-09,checkout-nonprod,nonprod,transactions,0.928185,46780.53,3898.38,935.61,280.68,701.71,187122.13,6549.27,304073.46
2026-04-09,checkout-prod,prod,transactions,1.276918,183876.16,15323.01,3677.52,1103.26,2758.14,735504.63,25742.66,1195195.02
2026-04-09,recommendations-prod,prod,ai_requests,1.101213,118931.0,5351.9,2378.62,713.59,9910.92,475724.02,16650.34,417447.83
2026-04-09,shared-platform-nonprod,nonprod,traffic,1.19162,62560.05,2815.2,1251.2,375.36,938.4,250240.2,8758.41,219585.77
2026-04-09,shared-platform-prod,prod,traffic,0.990362,148554.31,6684.94,2971.09,891.33,2228.31,594217.25,20797.6,521425.64
2026-04-09,storefront-nonprod,nonprod,traffic,1.16699,49013.59,2205.61,980.27,294.08,735.2,196054.35,6861.9,172037.69
2026-04-09,storefront-prod,prod,traffic,1.075803,129096.34,5809.34,2581.93,774.58,1936.45,516385.35,18073.49,453128.15
2026-04-09,support-nonprod,nonprod,support_requests,1.174494,11838.9,532.75,236.78,986.57,177.58,47355.59,1657.45,41554.53
2026-04-09,support-prod,prod,support_requests,1.188255,34221.75,1539.98,684.44,2851.81,513.33,136887.02,4791.05,120118.36
2026-04-10,analytics-nonprod,nonprod,queries,1.038086,34879.67,1569.59,2906.64,209.28,523.2,139518.69,4883.15,122427.65
2026-04-10,analytics-prod,prod,queries,0.976032,93699.08,4216.46,7808.26,562.19,1405.49,374796.32,13117.87,328883.77
2026-04-10,checkout-nonprod,nonprod,transactions,1.165189,58725.53,4893.79,1174.51,352.35,880.88,234902.13,8221.57,381715.97
2026-04-10,checkout-prod,prod,transactions,1.206456,173729.64,14477.47,3474.59,1042.38,2605.94,694918.56,24322.15,1129242.66
2026-04-10,recommendations-prod,prod,ai_requests,1.304338,140868.55,6339.08,2817.37,845.21,11739.05,563474.2,19721.6,494448.61
2026-04-10,shared-platform-nonprod,nonprod,traffic,1.303507,68434.14,3079.54,1368.68,410.6,1026.51,273736.56,9580.78,240203.83
2026-04-10,shared-platform-prod,prod,traffic,1.211706,181755.92,8179.02,3635.12,1090.54,2726.34,727023.67,25445.83,637963.27
2026-04-10,storefront-nonprod,nonprod,traffic,1.18306,49688.52,2235.98,993.77,298.13,745.33,198754.08,6956.39,174406.71
2026-04-10,storefront-prod,prod,traffic,0.936641,112396.96,5057.86,2247.94,674.38,1685.95,449587.82,15735.57,394513.32
2026-04-10,support-nonprod,nonprod,support_requests,1.318793,13293.44,598.2,265.87,1107.79,199.4,53173.75,1861.08,46659.97
2026-04-10,support-prod,prod,support_requests,1.225387,35291.15,1588.1,705.82,2940.93,529.37,141164.6,4940.76,123871.94
2026-04-11,analytics-nonprod,nonprod,queries,0.410123,13780.12,620.11,1148.34,82.68,206.7,55120.47,1929.22,48368.22
2026-04-11,analytics-prod,prod,queries,1.139195,109362.77,4921.32,9113.56,656.18,1640.44,437451.07,15310.79,383863.31
2026-04-11,checkout-nonprod,nonprod,transactions,0.381547,19229.97,1602.5,384.6,115.38,288.45,76919.87,2692.2,124994.8
2026-04-11,checkout-prod,prod,transactions,0.919912,132467.4,11038.95,2649.35,794.8,1987.01,529869.59,18545.44,861038.09
2026-04-11,recommendations-prod,prod,ai_requests,1.106554,119507.85,5377.85,2390.16,717.05,9958.99,478031.38,16731.1,419472.54
2026-04-11,shared-platform-nonprod,nonprod,traffic,0.419334,22015.04,990.68,440.3,132.09,330.23,88060.17,3082.11,77272.8
2026-04-11,shared-platform-prod,prod,traffic,1.164019,174602.78,7857.12,3492.06,1047.62,2619.04,698411.11,24444.39,612855.75
2026-04-11,storefront-nonprod,nonprod,traffic,0.477194,20042.15,901.9,400.84,120.25,300.63,80168.59,2805.9,70347.94
2026-04-11,storefront-prod,prod,traffic,0.927159,111259.07,5006.66,2225.18,667.55,1668.89,445036.28,15576.27,390519.34
2026-04-11,support-nonprod,nonprod,support_requests,0.403484,4067.12,183.02,81.34,338.93,61.01,16268.49,569.4,14275.6
2026-04-11,support-prod,prod,support_requests,0.942576,27146.18,1221.58,542.92,2262.18,407.19,108584.71,3800.46,95283.08
2026-04-12,analytics-nonprod,nonprod,queries,0.419031,14079.43,633.57,1173.29,84.48,211.19,56317.73,1971.12,49418.81
2026-04-12,analytics-prod,prod,queries,0.957736,91942.64,4137.42,7661.89,551.66,1379.14,367770.56,12871.97,322718.67
2026-04-12,checkout-nonprod,nonprod,transactions,0.499111,25155.2,2096.27,503.1,150.93,377.33,100620.8,3521.73,163508.8
2026-04-12,checkout-prod,prod,transactions,0.993215,143022.97,11918.58,2860.46,858.14,2145.34,572091.89,20023.22,929649.33
2026-04-12,recommendations-prod,prod,ai_requests,1.008671,108936.46,4902.14,2178.73,653.62,9078.04,435745.86,15251.1,382366.99
2026-04-12,shared-platform-nonprod,nonprod,traffic,0.409988,21524.37,968.6,430.49,129.15,322.87,86097.46,3013.41,75550.52
2026-04-12,shared-platform-prod,prod,traffic,1.146667,172000.12,7740.01,3440.0,1032.0,2580.0,688000.5,24080.02,603720.44
2026-04-12,storefront-nonprod,nonprod,traffic,0.463225,19455.47,875.5,389.11,116.73,291.83,77821.87,2723.77,68288.69
2026-04-12,storefront-prod,prod,traffic,0.929833,111579.94,5021.1,2231.6,669.48,1673.7,446319.75,15621.19,391645.58
2026-04-12,support-nonprod,nonprod,support_requests,0.391876,3950.11,177.75,79.0,329.18,59.25,15800.43,553.02,13864.88
2026-04-12,support-prod,prod,support_requests,1.055646,30402.6,1368.12,608.05,2533.55,456.04,121610.39,4256.36,106713.11
2026-04-13,analytics-nonprod,nonprod,queries,1.21254,40741.36,1833.36,3395.11,244.45,611.12,162965.44,5703.79,143002.17
2026-04-13,analytics-prod,prod,queries,1.066004,102336.38,4605.14,8528.03,614.02,1535.05,409345.5,14327.09,359200.68
2026-04-13,checkout-nonprod,nonprod,transactions,1.118799,56387.47,4698.96,1127.75,338.32,845.81,225549.89,7894.25,366518.57
2026-04-13,checkout-prod,prod,transactions,1.17916,169799.09,14149.92,3395.98,1018.79,2546.99,679196.36,23771.87,1103694.09
2026-04-13,recommendations-prod,prod,ai_requests,1.21012,130692.95,5881.18,2613.86,784.16,10891.08,522771.78,18297.01,458732.24
2026-04-13,shared-platform-nonprod,nonprod,traffic,1.31933,69264.83,3116.92,1385.3,415.59,1038.97,277059.33,9697.08,243119.56
2026-04-13,shared-platform-prod,prod,traffic,1.25527,188290.57,8473.08,3765.81,1129.74,2824.36,753162.29,26360.68,660899.91
2026-04-13,storefront-nonprod,nonprod,traffic,0.809863,34014.25,1530.64,680.29,204.09,510.21,136057.0,4762.0,119390.02
2026-04-13,storefront-prod,prod,traffic,1.149604,137952.46,6207.86,2759.05,827.71,2069.29,551809.82,19313.34,484213.12
2026-04-13,support-nonprod,nonprod,support_requests,1.30302,13134.44,591.05,262.69,1094.54,197.02,52537.75,1838.82,46101.87
2026-04-13,support-prod,prod,support_requests,0.895263,25783.57,1160.26,515.67,2148.63,386.75,103134.29,3609.7,90500.34
2026-04-14,analytics-nonprod,nonprod,queries,1.274438,42821.11,1926.95,3568.43,256.93,642.32,171284.44,5994.96,150302.09
2026-04-14,analytics-prod,prod,queries,1.186271,113882.02,5124.69,9490.17,683.29,1708.23,455528.09,15943.48,399725.9
2026-04-14,checkout-nonprod,nonprod,transactions,1.39557,70336.74,5861.39,1406.73,422.02,1055.05,281346.95,9847.14,457188.79
2026-04-14,checkout-prod,prod,transactions,1.149644,165548.78,13795.73,3310.98,993.29,2483.23,662195.1,23176.83,1076067.04
2026-04-14,recommendations-prod,prod,ai_requests,1.187215,128219.25,5769.87,2564.39,769.32,10684.94,512877.02,17950.7,450049.58
2026-04-14,shared-platform-nonprod,nonprod,traffic,1.208674,63455.38,2855.49,1269.11,380.73,951.83,253821.53,8883.75,222728.39
2026-04-14,shared-platform-prod,prod,traffic,1.19333,178999.57,8054.98,3579.99,1074.0,2684.99,715998.29,25059.94,628288.5
2026-04-14,storefront-nonprod,nonprod,traffic,1.099729,46188.62,2078.49,923.77,277.13,692.83,184754.5,6466.41,162122.07
2026-04-14,storefront-prod,prod,traffic,1.105496,132659.57,5969.68,2653.19,795.96,1989.89,530638.29,18572.34,465635.1
2026-04-14,support-nonprod,nonprod,support_requests,1.224832,12346.31,555.58,246.93,1028.86,185.19,49385.25,1728.48,43335.55
2026-04-14,support-prod,prod,support_requests,1.171825,33748.55,1518.68,674.97,2812.38,506.23,134994.22,4724.8,118457.43
2026-04-15,analytics-nonprod,nonprod,queries,1.169979,39311.3,1769.01,3275.94,235.87,589.67,157245.21,5503.58,137982.67
2026-04-15,analytics-prod,prod,queries,1.076965,103388.64,4652.49,8615.72,620.33,1550.83,413554.55,14474.41,362894.11
2026-04-15,checkout-nonprod,nonprod,transactions,1.000708,50435.68,4202.97,1008.71,302.61,756.54,201742.72,7061.0,327831.92
2026-04-15,checkout-prod,prod,transactions,1.103069,158841.89,13236.82,3176.84,953.05,2382.63,635367.57,22237.86,1032472.29
2026-04-15,recommendations-prod,prod,ai_requests,1.291317,139462.22,6275.8,2789.24,836.77,11621.85,557848.87,19524.71,489512.38
2026-04-15,shared-platform-nonprod,nonprod,traffic,1.151803,60469.67,2721.13,1209.39,362.82,907.04,241878.66,8465.75,212248.53
2026-04-15,shared-platform-prod,prod,traffic,1.132545,169881.71,7644.68,3397.63,1019.29,2548.23,679526.84,23783.44,596284.8
2026-04-15,storefront-nonprod,nonprod,traffic,1.120078,47043.28,2116.95,940.87,282.26,705.65,188173.12,6586.06,165121.92
2026-04-15,storefront-prod,prod,traffic,1.097173,131660.74,5924.73,2633.21,789.96,1974.91,526642.96,18432.5,462129.2
2026-04-15,support-nonprod,nonprod,support_requests,1.247291,12572.7,565.77,251.45,1047.72,188.59,50290.78,1760.18,44130.16
2026-04-15,support-prod,prod,support_requests,1.25184,36052.99,1622.38,721.06,3004.42,540.79,144211.97,5047.42,126546.0
2026-04-16,analytics-nonprod,nonprod,queries,1.211528,40707.35,1831.83,3392.28,244.24,610.61,162829.4,5699.03,142882.8
2026-04-16,analytics-prod,prod,queries,1.27163,122076.44,5493.44,10173.04,732.46,1831.15,488305.78,17090.7,428488.32
2026-04-16,checkout-nonprod,nonprod,transactions,1.225842,61782.42,5148.53,1235.65,370.69,926.74,247129.67,8649.54,401585.72
2026-04-16,checkout-prod,prod,transactions,1.128329,162479.41,13539.95,3249.59,974.88,2437.19,649917.63,22747.12,1056116.14
2026-04-16,recommendations-prod,prod,ai_requests,1.069675,115524.93,5198.62,2310.5,693.15,9627.08,462099.71,16173.49,405492.49
2026-04-16,shared-platform-nonprod,nonprod,traffic,1.364531,71637.89,3223.7,1432.76,429.83,1074.57,286551.55,10029.3,251448.99
2026-04-16,shared-platform-prod,prod,traffic,1.061998,159299.77,7168.49,3186.0,955.8,2389.5,637199.07,22301.97,559142.18
2026-04-16,storefront-nonprod,nonprod,traffic,0.925802,38883.67,1749.77,777.67,233.3,583.26,155534.68,5443.71,136481.68
2026-04-16,storefront-prod,prod,traffic,1.230623,147674.8,6645.37,2953.5,886.05,2215.12,590699.19,20674.47,518338.54
2026-04-16,support-nonprod,nonprod,support_requests,1.054858,10632.97,478.48,212.66,886.08,159.49,42531.87,1488.62,37321.72
2026-04-16,support-prod,prod,support_requests,1.104672,31814.55,1431.65,636.29,2651.21,477.22,127258.2,4454.04,111669.07
2026-04-17,analytics-nonprod,nonprod,queries,1.10744,37210.0,1674.45,3100.83,223.26,558.15,148840.0,5209.4,130607.1
2026-04-17,analytics-prod,prod,queries,1.041035,99939.35,4497.27,8328.28,599.64,1499.09,399757.42,13991.51,350787.13
2026-04-17,checkout-nonprod,nonprod,transactions,1.187066,59828.12,4985.68,1196.56,358.97,897.42,239312.47,8375.94,388882.77
2026-04-17,checkout-prod,prod,transactions,1.108402,159609.88,13300.82,3192.2,957.66,2394.15,638439.51,22345.38,1037464.2
2026-04-17,recommendations-prod,prod,ai_requests,1.148092,123993.92,5579.73,2479.88,743.96,10332.83,495975.67,17359.15,435218.65
2026-04-17,shared-platform-nonprod,nonprod,traffic,1.158329,60812.26,2736.55,1216.25,364.87,912.18,243249.04,8513.72,213451.04
2026-04-17,shared-platform-prod,prod,traffic,0.909741,136461.1,6140.75,2729.22,818.77,2046.92,545844.4,19104.55,478978.46
2026-04-17,storefront-nonprod,nonprod,traffic,1.155414,48527.38,2183.73,970.55,291.16,727.91,194109.51,6793.83,170331.1
2026-04-17,storefront-prod,prod,traffic,1.189986,142798.33,6425.92,2855.97,856.79,2141.97,571193.31,19991.77,501222.13
2026-04-17,support-nonprod,nonprod,support_requests,1.007755,10158.17,457.12,203.16,846.51,152.37,40632.68,1422.14,35655.18
2026-04-17,support-prod,prod,support_requests,1.420686,40915.75,1841.21,818.32,3409.65,613.74,163663.02,5728.21,143614.3
2026-04-18,analytics-nonprod,nonprod,queries,0.40287,13536.43,609.14,1128.04,81.22,203.05,54145.71,1895.1,47512.86
2026-04-18,analytics-prod,prod,queries,0.975799,93676.71,4215.45,7806.39,562.06,1405.15,374706.82,13114.74,328805.24
2026-04-18,checkout-nonprod,nonprod,transactions,0.360252,18156.71,1513.06,363.13,108.94,272.35,72626.82,2541.94,118018.59
2026-04-18,checkout-prod,prod,transactions,1.070454,154145.31,12845.44,3082.91,924.87,2312.18,616581.25,21580.34,1001944.53
2026-04-18,recommendations-prod,prod,ai_requests,1.043304,112676.88,5070.46,2253.54,676.06,9389.74,450707.54,15774.76,395495.86
2026-04-18,shared-platform-nonprod,nonprod,traffic,0.385511,20239.31,910.77,404.79,121.44,303.59,80957.24,2833.5,71039.98
2026-04-18,shared-platform-prod,prod,traffic,1.094756,164213.47,7389.61,3284.27,985.28,2463.2,656853.9,22989.89,576389.29
2026-04-18,storefront-nonprod,nonprod,traffic,0.46449,19508.59,877.89,390.17,117.05,292.63,78034.37,2731.2,68475.16
2026-04-18,storefront-prod,prod,traffic,1.091661,130999.36,5894.97,2619.99,786.0,1964.99,523997.44,18339.91,459807.75
2026-04-18,support-nonprod,nonprod,support_requests,0.373517,3765.05,169.43,75.3,313.75,56.48,15060.2,527.11,13215.32
2026-04-18,support-prod,prod,support_requests,0.945564,27232.24,1225.45,544.64,2269.35,408.48,108928.98,3812.51,95585.18
2026-04-19,analytics-nonprod,nonprod,queries,0.405043,13609.45,612.43,1134.12,81.66,204.14,54437.81,1905.32,47769.18
2026-04-19,analytics-prod,prod,queries,0.971427,93256.95,4196.56,7771.41,559.54,1398.85,373027.82,13055.97,327331.91
2026-04-19,checkout-nonprod,nonprod,transactions,0.408453,20586.04,1715.5,411.72,123.52,308.79,82344.16,2882.05,133809.26
2026-04-19,checkout-prod,prod,transactions,1.254019,180578.81,15048.23,3611.58,1083.47,2708.68,722315.23,25281.03,1173762.24
2026-04-19,recommendations-prod,prod,ai_requests,1.143705,123520.11,5558.4,2470.4,741.12,10293.34,494080.43,17292.81,433555.57
2026-04-19,shared-platform-nonprod,nonprod,traffic,0.361604,18984.23,854.29,379.68,113.91,284.76,75936.93,2657.79,66634.66
2026-04-19,shared-platform-prod,prod,traffic,1.074764,161214.63,7254.66,3224.29,967.29,2418.22,644858.52,22570.05,565863.35
2026-04-19,storefront-nonprod,nonprod,traffic,0.35097,14740.75,663.33,294.82,88.44,221.11,58963.01,2063.71,51740.04
2026-04-19,storefront-prod,prod,traffic,1.104016,132481.91,5961.69,2649.64,794.89,1987.23,529927.64,18547.47,465011.5
2026-04-19,support-nonprod,nonprod,support_requests,0.371144,3741.14,168.35,74.82,311.76,56.12,14964.54,523.76,13131.38
2026-04-19,support-prod,prod,support_requests,1.07882,31070.01,1398.15,621.4,2589.17,466.05,124280.06,4349.8,109055.75
2026-04-20,analytics-nonprod,nonprod,queries,1.172301,39389.31,1772.52,3282.44,236.34,590.84,157557.23,5514.5,138256.47
2026-04-20,analytics-prod,prod,queries,1.067458,102475.95,4611.42,8539.66,614.86,1537.14,409903.78,14346.63,359690.57
2026-04-20,checkout-nonprod,nonprod,transactions,1.321356,66596.36,5549.7,1331.93,399.58,998.95,266385.46,9323.49,432876.37
2026-04-20,checkout-prod,prod,transactions,0.839589,120900.86,10075.07,2418.02,725.41,1813.51,483603.43,16926.12,785855.57
2026-04-20,recommendations-prod,prod,ai_requests,1.010187,109100.15,4909.51,2182.0,654.6,9091.68,436400.61,15274.02,382941.53
2026-04-20,shared-platform-nonprod,nonprod,traffic,1.24299,65256.96,2936.56,1305.14,391.54,978.85,261027.86,9135.98,229051.95
2026-04-20,shared-platform-prod,prod,traffic,1.221483,183222.44,8245.01,3664.45,1099.33,2748.34,732889.77,25651.14,643110.78
2026-04-20,storefront-nonprod,nonprod,traffic,1.18949,49958.58,2248.14,999.17,299.75,749.38,199834.32,6994.2,175354.62
2026-04-20,storefront-prod,prod,traffic,1.230097,147611.59,6642.52,2952.23,885.67,2214.17,590446.38,20665.62,518116.69
2026-04-20,support-nonprod,nonprod,support_requests,1.255458,12655.02,569.48,253.1,1054.58,189.83,50620.07,1771.7,44419.11
2026-04-20,support-prod,prod,support_requests,1.137528,32760.81,1474.24,655.22,2730.07,491.41,131043.24,4586.51,114990.44
2026-04-21,analytics-nonprod,nonprod,queries,1.253402,42114.3,1895.14,3509.53,252.69,631.71,168457.21,5896.0,147821.2
2026-04-21,analytics-prod,prod,queries,1.303509,125136.82,5631.16,10428.07,750.82,1877.05,500547.3,17519.16,439230.25
2026-04-21,checkout-nonprod,nonprod,transactions,1.098891,55384.11,4615.34,1107.68,332.3,830.76,221536.44,7753.78,359996.71
2026-04-21,checkout-prod,prod,transactions,1.110416,159899.87,13324.99,3198.0,959.4,2398.5,639599.49,22385.98,1039349.17
2026-04-21,recommendations-prod,prod,ai_requests,1.290712,139396.87,6272.86,2787.94,836.38,11616.41,557587.47,19515.56,489283.01
2026-04-21,shared-platform-nonprod,nonprod,traffic,1.325252,69575.73,3130.91,1391.51,417.45,1043.64,278302.92,9740.6,244210.81
2026-04-21,shared-platform-prod,prod,traffic,0.973022,145953.29,6567.9,2919.07,875.72,2189.3,583813.14,20433.46,512296.03
2026-04-21,storefront-nonprod,nonprod,traffic,1.02353,42988.27,1934.47,859.77,257.93,644.82,171953.09,6018.36,150888.84
2026-04-21,storefront-prod,prod,traffic,0.8871,106451.97,4790.34,2129.04,638.71,1596.78,425807.88,14903.28,373646.41
2026-04-21,support-nonprod,nonprod,support_requests,1.284378,12946.53,582.59,258.93,1078.88,194.2,51786.13,1812.51,45442.33
2026-04-21,support-prod,prod,support_requests,1.128761,32508.33,1462.87,650.17,2709.03,487.62,130033.3,4551.17,114104.22
2026-04-22,analytics-nonprod,nonprod,queries,1.221127,41029.86,1846.34,3419.16,246.18,615.45,164119.44,5744.18,144014.81
2026-04-22,analytics-prod,prod,queries,1.231967,118268.84,5322.1,9855.74,709.61,1774.03,473075.34,16557.64,415123.61
2026-04-22,checkout-nonprod,nonprod,transactions,0.932507,46998.34,3916.53,939.97,281.99,704.98,187993.35,6579.77,305489.19
2026-04-22,checkout-prod,prod,transactions,1.166885,168031.48,14002.62,3360.63,1008.19,2520.47,672125.92,23524.41,1092204.62
2026-04-22,recommendations-prod,prod,ai_requests,1.208181,130483.56,5871.76,2609.67,782.9,10873.63,521934.24,18267.7,457997.29
2026-04-22,shared-platform-nonprod,nonprod,traffic,1.135515,59614.52,2682.65,1192.29,357.69,894.22,238458.1,8346.03,209246.98
2026-04-22,shared-platform-prod,prod,traffic,1.234367,185155.1,8331.98,3703.1,1110.93,2777.33,740620.4,25921.71,649894.4
2026-04-22,storefront-nonprod,nonprod,traffic,1.053931,44265.11,1991.93,885.3,265.59,663.98,177060.43,6197.12,155370.53
2026-04-22,storefront-prod,prod,traffic,1.093544,131225.3,5905.14,2624.51,787.35,1968.38,524901.21,18371.54,460600.81
